customer_id,contract_id,invoice_date,renewal_date,product,amount,currency,region
CUST-000390,CTR-2019-000761,2019-06-01,2019-07-01,Core Platform - Professional,440.00,GBP,EMEA
CUST-001410,CTR-2019-002641,2019-06-01,2020-06-01,Core Platform - Enterprise,172899.46,USD,LATAM
CUST-001443,CTR-2019-002710,2019-06-01,2020-04-01,Core Platform - Starter,199.09,AED,EMEA
CUST-001980,CTR-2019-003710,2019-06-01,2020-05-01,Core Platform - Professional,402.69,EUR,EMEA
CUST-001995,CTR-2019-003738,2019-06-01,2020-03-01,Core Platform - Enterprise,17082.81,USD,North America
CUST-002761,CTR-2019-005215,2019-06-01,2019-07-01,Core Platform - Professional,75298,JPY,APAC
CUST-000555,CTR-2019-001047,2019-06-02,2021-06-02,Core Platform - Enterprise,1560044.68,USD,North America
CUST-000555,CTR-2019-001052,2019-06-02,2022-06-02,Single Sign-On,3458.39,USD,North America
CUST-000557,CTR-2019-001055,2019-06-02,2020-06-02,Core Platform - Starter,683.27,USD,North America
CUST-002151,CTR-2019-004023,2019-06-02,2020-04-02,Core Platform - Enterprise,2946.93,USD,North America
CUST-002283,CTR-2019-004277,2019-06-02,2019-07-02,Core Platform - Professional,193.44,USD,North America
CUST-003606,CTR-2019-006779,2019-06-02,2020-04-02,Core Platform - Starter,88737,JPY,APAC
CUST-000043,CTR-2019-000098,2019-06-03,2019-07-03,Advanced Analytics,363.66,USD,North America
CUST-000111,CTR-2019-000228,2019-06-03,2019-07-03,Core Platform - Professional,215.45,EUR,EMEA
CUST-000162,CTR-2019-000317,2019-06-03,2020-06-01,Single Sign-On,870.61,USD,North America
CUST-000213,CTR-2019-000415,2019-06-03,2020-03-01,Core Platform - Professional,19983.14,SEK,EMEA
CUST-000262,CTR-2019-000504,2019-06-03,2019-07-03,Core Platform - Starter,69.45,EUR,EMEA
CUST-000276,CTR-2019-000529,2019-06-03,2019-07-01,Core Platform - Starter,68.92,EUR,EMEA
CUST-000426,CTR-2019-000828,2019-06-03,2020-06-01,Core Platform - Enterprise,77559.19,USD,North America
CUST-000426,CTR-2019-000831,2019-06-03,2020-06-01,API Gateway,10456.00,USD,North America
CUST-000555,CTR-2019-001051,2019-06-03,2021-06-01,Sandbox Environment,2899.57,USD,North America
CUST-000591,CTR-2019-001126,2019-06-03,2020-06-01,Core Platform - Professional,15033.67,USD,North America
CUST-000714,CTR-2019-001359,2019-06-03,2022-06-01,Core Platform - Professional,107076.59,USD,North America
CUST-000730,CTR-2019-001390,2019-06-03,2020-02-01,Core Platform - Professional,137.38,EUR,EMEA
CUST-000743,CTR-2019-001412,2019-06-03,2020-06-01,Core Platform - Professional,2727.42,USD,North America
CUST-000995,CTR-2019-001872,2019-06-03,2020-04-01,Core Platform - Starter,34.75,EUR,EMEA
CUST-001120,CTR-2019-002124,2019-06-03,2020-05-01,Core Platform - Professional,1117.73,SGD,APAC
CUST-001142,CTR-2019-002159,2019-06-03,2020-04-01,Core Platform - Starter,26568.77,INR,APAC
CUST-001147,CTR-2019-002170,2019-06-03,2019-07-03,Core Platform - Professional,150.66,GBP,EMEA
CUST-001343,CTR-2019-002519,2019-06-03,2020-06-01,Core Platform - Starter,98235,JPY,APAC
CUST-001492,CTR-2019-002802,2019-06-03,2019-07-03,Core Platform - Starter,55.33,USD,North America
CUST-001516,CTR-2019-002850,2019-06-03,2019-07-01,Core Platform - Professional,603.89,EUR,EMEA
CUST-001527,CTR-2019-002870,2019-06-03,2020-06-01,Core Platform - Enterprise,157784.48,CAD,North America
CUST-001527,CTR-2019-002871,2019-06-03,2020-06-01,Advanced Analytics,29228.54,CAD,North America
CUST-001574,CTR-2019-002962,2019-06-03,2019-07-03,Core Platform - Professional,1768.46,CAD,North America
CUST-001757,CTR-2019-003301,2019-06-03,2020-05-01,Core Platform - Professional,128.14,EUR,EMEA
CUST-001849,CTR-2019-003473,2019-06-03,2020-06-01,Core Platform - Professional,5070.10,AUD,APAC
CUST-002011,CTR-2019-003766,2019-06-03,2020-03-01,Core Platform - Starter,3102.50,MXN,LATAM
CUST-002036,CTR-2019-003808,2019-06-03,2020-06-01,Core Platform - Starter,583.97,USD,North America
CUST-002061,CTR-2019-003858,2019-06-03,2019-07-01,Core Platform - Professional,174.79,EUR,EMEA
CUST-002112,CTR-2019-003950,2019-06-03,2020-06-01,Core Platform - Professional,6582.75,USD,North America
CUST-002126,CTR-2019-003986,2019-06-03,2019-07-01,Core Platform - Starter,50.52,EUR,EMEA
CUST-002151,CTR-2019-004024,2019-06-03,2019-07-01,API Gateway,563.11,USD,North America
CUST-002159,CTR-2019-004034,2019-06-03,2020-04-03,Core Platform - Professional,2032.43,USD,North America
CUST-002191,CTR-2019-004093,2019-06-03,2022-06-01,Advanced Analytics,1253902.06,INR,APAC
CUST-002204,CTR-2019-004130,2019-06-03,2020-06-01,Advanced Analytics,275.30,GBP,EMEA
CUST-002272,CTR-2019-004255,2019-06-03,2020-03-01,Core Platform - Enterprise,27056.66,GBP,EMEA
CUST-002412,CTR-2019-004513,2019-06-03,2021-06-01,Core Platform - Professional,15429.80,USD,North America
CUST-002514,CTR-2019-004717,2019-06-03,2021-06-01,Core Platform - Professional,37649.18,USD,North America
CUST-002572,CTR-2019-004836,2019-06-03,2019-07-03,Core Platform - Enterprise,3139.73,GBP,EMEA
CUST-002583,CTR-2019-004859,2019-06-03,2020-02-01,Core Platform - Enterprise,4348.43,SGD,APAC
CUST-002672,CTR-2019-005035,2019-06-03,2019-07-01,Core Platform - Starter,77.34,USD,North America
CUST-002837,CTR-2019-005357,2019-06-03,2020-04-01,Core Platform - Starter,78.43,AUD,APAC
CUST-002838,CTR-2019-005359,2019-06-03,2020-02-01,Core Platform - Professional,632.32,USD,North America
CUST-002841,CTR-2019-005367,2019-06-03,2019-07-01,API Gateway,14471.54,INR,APAC
CUST-002862,CTR-2019-005399,2019-06-03,2020-06-01,Core Platform - Professional,21987.12,INR,APAC
CUST-002866,CTR-2019-005411,2019-06-03,2019-07-01,Workflow Automation,260.57,USD,North America
CUST-003058,CTR-2019-005755,2019-06-03,2020-04-01,Core Platform - Professional,141.69,USD,North America
CUST-003117,CTR-2019-005866,2019-06-03,2020-03-01,Workflow Automation,42.75,USD,North America
CUST-003161,CTR-2019-005950,2019-06-03,2020-03-01,Core Platform - Enterprise,16974.47,CAD,North America
CUST-003210,CTR-2019-006033,2019-06-03,2019-07-03,Core Platform - Professional,239.45,USD,North America
CUST-003210,CTR-2019-006034,2019-06-03,2020-04-03,Sandbox Environment,77.83,USD,North America
CUST-003213,CTR-2019-006038,2019-06-03,2019-07-01,Core Platform - Professional,21472.75,INR,APAC
CUST-003219,CTR-2019-006049,2019-06-03,2020-06-01,Core Platform - Starter,292.57,EUR,EMEA
CUST-003227,CTR-2019-006069,2019-06-03,2021-06-01,Core Platform - Enterprise,82051694,JPY,APAC
CUST-003279,CTR-2019-006164,2019-06-03,2019-07-01,Core Platform - Enterprise,4990.73,AUD,APAC
CUST-003393,CTR-2019-006371,2019-06-03,2020-06-01,Core Platform - Professional,314.91,CHF,EMEA
CUST-003403,CTR-2019-006393,2019-06-03,2020-04-01,Core Platform - Professional,118.50,GBP,EMEA
CUST-003505,CTR-2019-006582,2019-06-03,2019-07-01,Premium Support,105725,JPY,APAC
CUST-003579,CTR-2019-006734,2019-06-03,2020-03-03,Advanced Analytics,4273.08,USD,North America
CUST-003599,CTR-2019-006772,2019-06-03,2019-07-01,Core Platform - Starter,470.61,USD,North America
CUST-003620,CTR-2019-006799,2019-06-03,2019-07-01,Core Platform - Enterprise,3456.28,EUR,EMEA
CUST-003640,CTR-2019-006842,2019-06-03,2020-02-01,Core Platform - Starter,280.85,AED,EMEA
CUST-001181,CTR-2019-002238,2019-06-04,2020-02-04,Core Platform - Starter,1078.62,NZD,APAC
CUST-002549,CTR-2019-004783,2019-06-05,2020-05-05,Core Platform - Starter,21600,JPY,APAC
CUST-002853,CTR-2019-005386,2019-06-06,2019-07-06,Core Platform - Starter,74.86,USD,North America
CUST-000145,CTR-2019-000283,2019-06-07,2019-07-07,Core Platform - Starter,151.71,USD,North America
CUST-000145,CTR-2019-000284,2019-06-07,2019-07-07,Workflow Automation,90.00,USD,North America
CUST-003227,CTR-2019-006070,2019-06-08,2020-06-08,Single Sign-On,483637,JPY,APAC
CUST-000691,CTR-2019-001312,2019-06-09,2020-03-09,Core Platform - Starter,511.47,USD,North America
CUST-000798,CTR-2019-001509,2019-06-09,2019-07-09,Core Platform - Starter,89.96,EUR,EMEA
CUST-001972,CTR-2019-003697,2019-06-09,2020-03-09,Core Platform - Starter,646.76,GBP,EMEA
CUST-003158,CTR-2019-005942,2019-06-09,2019-07-09,Core Platform - Starter,73.31,USD,North America
CUST-000665,CTR-2019-001265,2019-06-10,2020-03-10,Core Platform - Starter,143.28,SGD,APAC
CUST-000802,CTR-2019-001516,2019-06-11,2019-07-11,Core Platform - Professional,542.86,GBP,EMEA
CUST-000802,CTR-2019-001517,2019-06-11,2019-07-11,Advanced Analytics,137.70,GBP,EMEA
CUST-002841,CTR-2019-005366,2019-06-12,2020-06-12,Core Platform - Starter,15942.47,INR,APAC
CUST-000385,CTR-2019-000750,2019-06-14,2020-02-14,Core Platform - Professional,5514.09,USD,North America
CUST-003032,CTR-2019-005715,2019-06-14,2019-07-14,Core Platform - Professional,324.84,USD,North America
CUST-002799,CTR-2019-005294,2019-06-15,2019-07-15,Core Platform - Starter,56.24,USD,North America
CUST-002799,CTR-2019-005295,2019-06-15,2020-06-15,API Gateway,2078.29,USD,North America
CUST-000844,CTR-2019-001599,2019-06-16,2020-01-16,Core Platform - Starter,6536.84,SEK,EMEA
CUST-001400,CTR-2019-002621,2019-06-19,2020-06-19,Core Platform - Professional,3528.85,USD,North America
CUST-002110,CTR-2019-003948,2019-06-21,2019-07-21,Core Platform - Enterprise,3230.33,EUR,EMEA
CUST-000325,CTR-2019-000627,2019-06-22,2022-06-22,Core Platform - Enterprise,24909.57,USD,North America
CUST-002396,CTR-2019-004479,2019-06-22,2020-01-22,Core Platform - Starter,208.00,CAD,North America
CUST-002396,CTR-2019-004480,2019-06-22,2019-07-22,API Gateway,271.18,CAD,North America
CUST-000717,CTR-2019-001368,2019-06-23,2019-07-23,Core Platform - Starter,410.80,SGD,APAC
CUST-000717,CTR-2019-001369,2019-06-23,2020-05-23,API Gateway,223.24,SGD,APAC
CUST-000851,CTR-2019-001614,2019-06-23,2020-06-23,Core Platform - Starter,74.73,USD,North America
CUST-002313,CTR-2019-004322,2019-06-23,2020-03-23,Core Platform - Professional,3456.69,SEK,EMEA
CUST-000333,CTR-2019-000648,2019-06-24,2020-04-24,Core Platform - Professional,2846.95,ZAR,EMEA
CUST-002977,CTR-2019-005623,2019-06-24,2019-07-24,Core Platform - Professional,136.11,USD,North America
CUST-003505,CTR-2019-006579,2019-06-24,2020-01-01,Core Platform - Enterprise,1058182,JPY,APAC
CUST-000336,CTR-2019-000653,2019-06-27,2019-07-27,Core Platform - Starter,209.00,USD,North America
CUST-001111,CTR-2019-002109,2019-06-27,2019-07-27,Core Platform - Starter,128.04,USD,North America
CUST-002333,CTR-2019-004363,2019-06-28,2021-06-28,Core Platform - Professional,13423.33,USD,North America
CUST-002903,CTR-2019-005474,2019-06-28,2020-06-28,Core Platform - Professional,203789.72,MXN,LATAM
CUST-002903,CTR-2019-005477,2019-06-28,2020-06-28,Sandbox Environment,25823.43,MXN,LATAM
CUST-000198,CTR-2019-000387,2019-06-29,2020-03-29,Core Platform - Enterprise,6548.03,EUR,EMEA
CUST-001556,CTR-2019-002926,2019-06-29,2019-07-29,Core Platform - Starter,71.44,GBP,EMEA
CUST-003222,CTR-2019-006056,2019-06-29,2020-06-29,Core Platform - Professional,17567.63,AED,EMEA
CUST-003222,CTR-2019-006058,2019-06-29,2020-06-29,Workflow Automation,4111.85,AED,EMEA
CUST-001411,CTR-2019-002643,2019-06-30,2020-06-30,Workflow Automation,191.69,USD,North America
CUST-002005,CTR-2019-003755,2019-06-30,2019-07-30,Core Platform - Starter,289.98,GBP,EMEA
CUST-002061,CTR-2019-003859,2019-06-30,2020-01-31,Mobile Field App,9.97,EUR,EMEA
CUST-002681,CTR-2019-005052,2019-06-30,2021-06-30,Core Platform - Professional,566544.40,AED,EMEA
CUST-002681,CTR-2019-005053,2019-06-30,2020-06-30,Single Sign-On,891.28,AED,EMEA
CUST-003708,CTR-2019-006967,2019-06-30,2020-06-30,Core Platform - Professional,70984.65,BRL,LATAM
CUST-000159,CTR-2019-000313,2019-07-01,2021-07-01,Core Platform - Professional,148685.13,AUD,APAC
CUST-000262,CTR-2019-000505,2019-07-01,2020-07-01,Advanced Analytics,39.10,EUR,EMEA
CUST-000271,CTR-2019-000519,2019-07-01,2020-07-01,Premium Support,2619.65,USD,North America
CUST-000271,CTR-2019-000521,2019-07-01,2021-07-01,API Gateway,12815.27,USD,North America
CUST-000276,CTR-2019-000529,2019-07-01,2019-08-01,Core Platform - Starter,71.65,EUR,EMEA
CUST-000390,CTR-2019-000761,2019-07-01,2019-08-01,Core Platform - Professional,448.16,GBP,EMEA
CUST-000451,CTR-2019-000871,2019-07-01,2020-07-01,Core Platform - Starter,203.01,USD,North America
CUST-000693,CTR-2019-001315,2019-07-01,2020-07-01,Core Platform - Starter,1310.84,MXN,LATAM
CUST-000730,CTR-2019-001390,2019-07-01,2020-02-01,Core Platform - Professional,137.38,EUR,EMEA
CUST-000743,CTR-2019-001412,2019-07-01,2020-06-01,Core Platform - Professional,2659.58,USD,North America
CUST-000995,CTR-2019-001872,2019-07-01,2020-04-01,Core Platform - Starter,34.75,EUR,EMEA
CUST-001066,CTR-2019-002020,2019-07-01,2020-07-01,Core Platform - Professional,23577.59,ZAR,EMEA
CUST-001110,CTR-2019-002108,2019-07-01,2020-07-01,Core Platform - Professional,1298.65,USD,North America
CUST-001120,CTR-2019-002124,2019-07-01,2020-05-01,Core Platform - Professional,1117.73,SGD,APAC
CUST-001142,CTR-2019-002159,2019-07-01,2020-04-01,Core Platform - Starter,26701.40,INR,APAC
CUST-001277,CTR-2019-002398,2019-07-01,2019-08-01,Core Platform - Professional,195.82,USD,North America
CUST-001304,CTR-2019-002448,2019-07-01,2020-07-01,Core Platform - Enterprise,20721.51,USD,North America
CUST-001304,CTR-2019-002449,2019-07-01,2020-07-01,Single Sign-On,614.64,USD,North America
CUST-001443,CTR-2019-002710,2019-07-01,2020-04-01,Core Platform - Starter,199.09,AED,EMEA
CUST-001516,CTR-2019-002850,2019-07-01,2019-08-01,Core Platform - Professional,603.89,EUR,EMEA
CUST-001518,CTR-2019-002855,2019-07-01,2020-07-01,Core Platform - Professional,6054.28,EUR,EMEA
CUST-001757,CTR-2019-003301,2019-07-01,2020-05-01,Core Platform - Professional,127.75,EUR,EMEA
CUST-001980,CTR-2019-003710,2019-07-01,2020-05-01,Core Platform - Professional,402.69,EUR,EMEA
CUST-002061,CTR-2019-003858,2019-07-01,2019-08-01,Core Platform - Professional,174.79,EUR,EMEA
CUST-002112,CTR-2019-003950,2019-07-01,2020-06-01,Core Platform - Professional,6508.30,USD,North America
CUST-002126,CTR-2019-003986,2019-07-01,2019-08-01,Core Platform - Starter,50.52,EUR,EMEA
CUST-002151,CTR-2019-004024,2019-07-01,2019-08-01,API Gateway,563.11,USD,North America
CUST-002204,CTR-2019-004130,2019-07-01,2020-06-01,Advanced Analytics,275.30,GBP,EMEA
CUST-002420,CTR-2019-004526,2019-07-01,2020-07-01,Core Platform - Enterprise,2770174.44,MXN,LATAM
CUST-002583,CTR-2019-004859,2019-07-01,2020-02-01,Core Platform - Enterprise,4515.90,SGD,APAC
CUST-002672,CTR-2019-005035,2019-07-01,2019-08-01,Core Platform - Starter,76.00,USD,North America
CUST-002761,CTR-2019-005215,2019-07-01,2019-08-01,Core Platform - Professional,75298,JPY,APAC
CUST-002837,CTR-2019-005357,2019-07-01,2020-04-01,Core Platform - Starter,79.14,AUD,APAC
CUST-002838,CTR-2019-005359,2019-07-01,2020-02-01,Core Platform - Professional,632.32,USD,North America
CUST-002841,CTR-2019-005367,2019-07-01,2019-08-01,API Gateway,14471.54,INR,APAC
CUST-002862,CTR-2019-005399,2019-07-01,2020-06-01,Core Platform - Professional,21249.36,INR,APAC
CUST-002866,CTR-2019-005411,2019-07-01,2019-08-01,Workflow Automation,270.55,USD,North America
CUST-003058,CTR-2019-005755,2019-07-01,2020-04-01,Core Platform - Professional,139.44,USD,North America
CUST-003089,CTR-2019-005809,2019-07-01,2020-07-01,Advanced Analytics,5165.40,SGD,APAC
CUST-003103,CTR-2019-005836,2019-07-01,2020-07-01,Core Platform - Professional,1217.55,USD,North America
CUST-003117,CTR-2019-005866,2019-07-01,2020-03-01,Workflow Automation,42.75,USD,North America
CUST-003161,CTR-2019-005950,2019-07-01,2020-03-01,Core Platform - Enterprise,16974.47,CAD,North America
CUST-003178,CTR-2019-005975,2019-07-01,2020-07-01,Core Platform - Starter,380.42,USD,North America
CUST-003213,CTR-2019-006038,2019-07-01,2019-08-01,Core Platform - Professional,21472.75,INR,APAC
CUST-003219,CTR-2019-006049,2019-07-01,2020-06-01,Core Platform - Starter,296.68,EUR,EMEA
CUST-003279,CTR-2019-006164,2019-07-01,2019-08-01,Core Platform - Enterprise,4990.73,AUD,APAC
CUST-003373,CTR-2019-006341,2019-07-01,2019-08-01,Core Platform - Professional,159.62,GBP,EMEA
CUST-003393,CTR-2019-006371,2019-07-01,2020-06-01,Core Platform - Professional,318.86,CHF,EMEA
CUST-003403,CTR-2019-006393,2019-07-01,2020-04-01,Core Platform - Professional,113.94,GBP,EMEA
CUST-003505,CTR-2019-006581,2019-07-01,2020-07-01,Sandbox Environment,59530,JPY,APAC
CUST-003505,CTR-2019-006582,2019-07-01,2019-08-01,Premium Support,105725,JPY,APAC
CUST-003599,CTR-2019-006772,2019-07-01,2019-08-01,Core Platform - Starter,488.71,USD,North America
CUST-003620,CTR-2019-006799,2019-07-01,2019-08-01,Core Platform - Enterprise,3407.65,EUR,EMEA
CUST-003620,CTR-2019-006801,2019-07-01,2021-07-01,API Gateway,5216.53,EUR,EMEA
CUST-003628,CTR-2019-006820,2019-07-01,2020-07-01,Core Platform - Enterprise,112599.15,USD,North America
CUST-003640,CTR-2019-006842,2019-07-01,2020-02-01,Core Platform - Starter,281.08,AED,EMEA
CUST-000557,CTR-2019-001055,2019-07-02,2020-06-02,Core Platform - Starter,683.27,USD,North America
CUST-001337,CTR-2019-002505,2019-07-02,2020-07-02,Core Platform - Professional,1293.34,USD,LATAM
CUST-001473,CTR-2019-002767,2019-07-02,2020-04-02,Core Platform - Enterprise,14170.80,EUR,EMEA
CUST-002151,CTR-2019-004023,2019-07-02,2020-04-02,Core Platform - Enterprise,2946.93,USD,North America
CUST-002283,CTR-2019-004277,2019-07-02,2019-08-02,Core Platform - Professional,193.44,USD,North America
CUST-003198,CTR-2019-006011,2019-07-02,2022-07-02,Premium Support,5135.25,GBP,EMEA
CUST-003606,CTR-2019-006779,2019-07-02,2020-04-02,Core Platform - Starter,87943,JPY,APAC
CUST-000043,CTR-2019-000098,2019-07-03,2019-08-03,Advanced Analytics,363.66,USD,North America
CUST-000111,CTR-2019-000228,2019-07-03,2019-08-03,Core Platform - Professional,214.87,EUR,EMEA
CUST-000262,CTR-2019-000504,2019-07-03,2019-08-03,Core Platform - Starter,68.80,EUR,EMEA
CUST-001147,CTR-2019-002170,2019-07-03,2019-08-03,Core Platform - Professional,151.21,GBP,EMEA
CUST-001492,CTR-2019-002802,2019-07-03,2019-08-03,Core Platform - Starter,55.33,USD,North America
CUST-001574,CTR-2019-002962,2019-07-03,2019-08-03,Core Platform - Professional,1768.46,CAD,North America
CUST-002159,CTR-2019-004034,2019-07-03,2020-04-03,Core Platform - Professional,2032.43,USD,North America
CUST-002437,CTR-2019-004555,2019-07-03,2020-01-03,Core Platform - Professional,1470.58,USD,North America
CUST-002572,CTR-2019-004836,2019-07-03,2019-08-03,Core Platform - Enterprise,3139.73,GBP,EMEA
CUST-003210,CTR-2019-006033,2019-07-03,2019-08-03,Core Platform - Professional,239.45,USD,North America
CUST-003210,CTR-2019-006034,2019-07-03,2020-04-03,Sandbox Environment,76.49,USD,North America
CUST-003579,CTR-2019-006734,2019-07-03,2020-03-03,Advanced Analytics,4182.27,USD,North America
CUST-001181,CTR-2019-002238,2019-07-04,2020-02-04,Core Platform - Starter,1124.91,NZD,APAC
CUST-002549,CTR-2019-004783,2019-07-05,2020-05-05,Core Platform - Starter,21600,JPY,APAC
CUST-002853,CTR-2019-005386,2019-07-06,2019-08-06,Core Platform - Starter,74.86,USD,North America
CUST-000145,CTR-2019-000283,2019-07-07,2019-08-07,Core Platform - Starter,151.71,USD,North America
CUST-000145,CTR-2019-000284,2019-07-07,2019-08-07,Workflow Automation,90.00,USD,North America
CUST-001518,CTR-2019-002856,2019-07-07,2020-07-07,Data Warehouse Sync,136.36,EUR,EMEA
CUST-000691,CTR-2019-001312,2019-07-09,2020-03-09,Core Platform - Starter,511.36,USD,North America
CUST-000798,CTR-2019-001509,2019-07-09,2019-08-09,Core Platform - Starter,93.22,EUR,EMEA
CUST-001066,CTR-2019-002021,2019-07-09,2021-07-09,Advanced Analytics,49656.04,ZAR,EMEA
CUST-001937,CTR-2019-003627,2019-07-09,2020-07-09,Core Platform - Starter,103.66,EUR,EMEA
CUST-001972,CTR-2019-003697,2019-07-09,2020-03-09,Core Platform - Starter,646.76,GBP,EMEA
CUST-003158,CTR-2019-005942,2019-07-09,2019-08-09,Core Platform - Starter,72.58,USD,North America
